1783200,3
8369400,2
9524300,1
9524800,1
9525900,2
4239800,1
8771600,1
260000,21
1880700,1
8775900,2
6040400,7
40600,1
8781100,87
54500,2
111500,7
125700,6
981500,19
8829500,36
284400,66
8851500,3
8863600,1
1171800,54
8870900,1
4809300,2
8874600,2
444900,1
8890500,2
563900,22
8914100,1
7560000,2
8930800,16
8946200,2
465300,1
752300,6
785600,13
3409200,8
901800,8
945700,1
8985200,11
8989600,1
8994300,2
1960900,2
1008300,2
1084200,3
1086700,2
659400,2
1141900,10
1143700,1
9064100,1
1158400,4
1177600,1
9089400,1
3141100,4
9104200,5
3622100,1
1345600,18
9120800,1
3420000,8
2761500,1
1421900,1
2398400,53
1434700,1
4674400,10
9180800,1
1497300,2
1500300,2
1523100,5
2125600,2
852400,1
9192900,1
9193200,2
6564800,11
3568600,2
9232200,4
1667800,5
1676900,8
9243300,2
9258400,3
1743700,3
1755900,103
1778800,6
3066000,15
7547600,2
1849000,28
9305400,9
1864000,1
2950400,2
1936500,1
1949100,1
3508800,3
1958100,1
9338000,6
9339100,1
9339400,1
9340400,2
7956300,14
1978500,1
9351800,1
2026300,1
2043000,5
7591500,1
2064000,1
2070600,6
9394700,1
1097400,6
640900,5
9415400,2
1299100,10
2177600,2
2400200,9
7898200,3
2105000,1
9478500,1
4615600,1
9489800,1
2347900,2
9499800,1
8143600,2
9526400,2
4135600,5
4177400,1
9531700,1
1122700,1
9535400,2
2236800,3
1979600,12
21200,5495
8772000,732
552100,364
8790100,2
2095600,110
8796500,3
5710300,3
106600,11
130000,8
189900,124
210000,10
5465400,2
223900,46
986100,3
8847700,3
8851700,15
8853900,2
8857600,2
359400,1
1363800,4
8864500,9
404000,10
406300,10
2045200,22
8874700,2
8883900,1
8884000,1
8924100,1
850000,82
8958600,1
7589000,19
752100,6
792600,1
8971900,8
927000,5
8979900,2
8993200,1
969900,2
1921000,40
9012900,2
2281100,5
1713800,19
1041900,3
3335100,6
9033800,3
9035300,5
7570400,4
3358500,3
9072300,1
1180100,3
9077000,1
1286600,1
9100100,1
1334600,3
4843600,7
1355500,3
1358500,2
5872100,11
1365200,5
9135500,5
233800,14
9146500,2
228600,6
2134900,3
2764600,1
1462900,1
9205800,2
1592700,2
6800200,4
4500400,13
8179400,1
1703400,1
9250500,2
1146900,2
9272700,1
917200,6
9296400,1
339300,1
365800,11
411400,3
8411700,4
1984100,1
1595700,1
9359600,1
9360900,2
2051500,6
1868000,1
9391700,1
2087000,5
8040300,1
2104800,2
9405500,1
2120200,3
9416800,1
2169800,1
9424500,2
9424700,3
9435300,2
9446400,1
8328500,2
2277400,1
2494900,11
9477700,2
679400,1
2340000,3
2349200,1
6876200,1
9504700,2
5736700,14
9520700,1
9524700,1
2319600,1
1700,34
8763900,2
5054100,28
2366900,11
4867300,8
8459900,5
4760000,2
65900,2
8795400,4
117800,104
5526600,1
201700,39
8815100,3
196700,1
8829100,13
224600,5
8841300,1
1244300,8
281500,2
296200,7
380500,3
397500,9
2963400,36
8888700,9
8898100,2
8903100,2
8917600,1
618500,278
651200,1
8936900,1
680800,1
8953300,2
2097500,6
8980200,2
984100,2
9006300,3
1151000,155
4459200,6
1054900,1
9034600,13
9062500,1
9074500,1
7040400,3
1184800,9
1218200,1
9089700,18
9096500,1
1379900,4
1357400,8
3060900,4
9132700,1
9138000,1
1390900,25
792500,1
9171200,2
9172900,1
9173300,4
136000,6
1495200,1
1503100,97
1526600,4
82800,1
9186800,1
9191100,7
9191200,5
9204000,1
9209500,3
1591300,18
8226600,1
1948000,38
1629700,27
450300,3
1644600,1
1658800,1
1660200,1
9233100,1
1672200,1
1679600,2
1737300,1
2495700,2
9279800,1
9279900,1
9296000,6
8750800,2
1870900,8
622600,4
9331700,1
8453400,1
9371300,1
2606700,12
2077500,1
9390000,1
2087900,11
976200,1
9409200,2
9414800,2
2132600,3
2329000,8
2206400,4
9438000,1
2242700,4
9442100,5
9456100,1
9475700,1
9488100,2
9489400,1
2367900,4
2368000,5
9517500,1
4511800,2
9526500,2
2110900,9
2442800,1
2461200,2
2200,3
8767500,251
8775500,3
36400,485
8777200,5
226100,6
431500,12
153000,98
185100,3
8800500,1
8805400,2
111800,49504
8807400,30
1483000,39
321900,2
217600,43
8836600,6
6542600,2
2781900,5
8843700,1
8851400,1
721700,1
3050400,5
400200,20
1315600,2
2247700,14
1713700,37
546700,17
1220900,13
8902900,1
626000,7
55600,53
8934400,20
124700,25
955000,15
64800,8
8956200,1
8957100,1
891100,8
2366400,2
3566900,3
6860500,6
8980900,2
2605800,7
958800,6
964900,1
5396900,4
9004900,1
9014100,3
1018700,5
1027200,26
9021600,1
9030400,6
9031400,1
9070500,1
1172100,17
9077100,2
1186300,1
9120300,5
9121900,1
9158700,1
9161900,2
9162600,2
1457100,1
4390000,3
1490100,2
1490900,1
1495900,1
1334800,4
1536300,1
9188200,1
1542100,7
1545300,1
546200,4
1578700,2
9219000,1
37300,12
9234100,1
9245500,1
166200,5
9255100,1
9258600,4
7028700,3
4390600,14
1788600,1
1352700,21
9315800,4
9321800,1
9341800,1
2493700,9
9345700,1
9364800,1
9381100,2
979700,1
2262500,3
2124900,3
7056800,1
2135300,14
2239000,1
9442000,1
9442700,1
9446500,2
9449100,1
9456900,2
2292400,2
2293500,2
5406500,2
2463200,4
2719600,3
253400,5
2388900,5
433800,2
9533000,2
9533100,4
5477600,9
1500,108
8771200,10
262800,500
8775000,1134
8801600,14
560600,1110
3181400,4
212800,5
217400,75
243000,26
1624000,24
4830500,5
1338900,16
430200,1
8878600,4
1090600,3
1854500,24
8885000,2
423200,236
5951500,1
633100,4
8925300,1
8926500,6
739900,7
8944700,6
39400,2
8953700,1
746500,2
8728300,6
4863100,5
6683500,2
1071400,16
8984300,4
8988700,12
1143600,6
1011500,39
6906500,2
3584800,3
1043200,1
3338600,8
1374300,11
1096600,49
9067200,4
9067600,1
1704700,6
9076600,7
265300,20
187100,5
1282600,1
9105900,2
5008500,8
9143000,1
9143600,1
4390400,5
9145100,1
5945700,7
788600,3
7138900,11
9169000,1
1516300,121
1547800,8
1006900,1
9203500,1
1565200,1
9207200,1
9208100,1
1624600,2
9222900,1
1667700,1
1674600,33
3031200,7
1826500,3
9295300,1
5605300,2
9298300,1
9300200,1
9313000,2
1909000,12
2514900,2
4683400,27
1956000,3
1963400,2
9345600,1
437200,3
9357100,1
3942900,9
417300,2
9389700,2
9398400,2
9408700,1
2129000,13
9414500,1
5730800,8
6142900,2
2301500,7
489700,6
2362300,4
9509400,1
9515900,1
2415900,3
2425600,1
9530200,1
4820200,4
9531300,1
9531800,6
9533700,1
9540700,2
382500,11
54000,103
1494600,8
7253300,21
126500,2
8814200,6
4111800,17
3001400,4
8831300,1
8833600,7
1161400,65
278700,1
380700,10
381300,1
8878200,2
949100,13
188700,5
8888200,4
8893000,22
1088400,9
545600,15
4025900,6
146400,37
4026000,11
2772600,4
8914900,2
8940100,1
724200,172
2082000,6
2040700,11
8952700,13
190700,1
991000,107
1000300,4
932400,15
9023000,26
9026600,1
1047300,1
9029400,6
790200,3
2529400,13
9042600,1
423700,12
535400,1
763200,6
1173300,1
1185600,79
9090900,1
1291000,164
9114400,1
9116300,1
1350500,1
9122300,1
4822200,25
9136800,2
9149200,2
1416500,1
1237500,3
9164200,5
9164900,1
9181100,2
1505900,12
1525300,2
782400,8
1557500,6
1567200,1
1579100,1
1639500,19
783100,1
9251700,4
9262000,8
9266700,1
9269400,4
1789900,1
1797900,1
9280200,3
1822500,1
3367300,5
1863500,1
1775900,3
9315300,1
1778500,48
1483100,5
175900,3
744100,92
9363500,17
66500,2
2066600,8
9383500,6
9386800,1
9392900,3
1594400,1
9455400,1
8308500,3
9506500,2
2380700,2
2388800,1
4194100,33
9534800,2
9537800,1
2322200,2
4981200,14
33500,33
1434500,52
67500,9
99500,261
125000,24
133600,26
115200,43
8815200,1
8816800,1
8818900,2
204600,5
219900,21
220000,6
8836100,1
2344200,16
228900,5
235100,1
8843000,29
2877800,5
360700,1
395800,3
1482600,59
637500,1
647600,59
1425900,16
8936800,1
8946800,2
8961500,1
8962900,1
889200,11
8977900,61
8987600,1
9005200,1
1766900,15
9010200,1
3154100,36
1027600,4
9028500,1
1073700,40
1082400,17
9041600,8
7354200,2
9053800,1
1170800,2
1201700,7
1205400,5
1282800,5
9101400,2
1348400,5
1313500,30
933400,14
9111700,1
7800,16
7201500,2
9125700,1
1368600,1
5053000,4
1393000,8
1449300,2
9170800,20
1500100,1
1501000,20
1501300,14
707400,3
5723800,1
802500,1
9209900,1
5551800,4
9217700,6
1617700,18
9234200,1
9277500,2
1819700,7
9302800,2
1850500,11
9311900,1
1170000,3
9330300,1
9338800,2
1749200,4
3453500,4
9375000,1
9376300,4
9381300,1
9413700,8
9417000,1
188100,1
427000,3
9424600,1
5957600,1
9437500,1
2250800,1
9452300,1
2513300,1
2285600,1
2289700,1
2317100,1
1306100,4
2334300,4
391400,3
158100,2
6484200,1
2367100,2
9509700,4
9514100,1
2387300,3
9528100,1
1071100,6
663900,2
3470300,5
8765200,1
8500,30
8768000,241
8782600,1
139400,22
118800,5
2649500,27
8820500,42
525500,14
8826600,1
217200,64
218800,51
8830600,2
6758100,4
1386200,49
1236200,6
401100,5
402100,3
5472600,8
454100,150
544800,1
8904500,10
8907000,3
2497900,7
623000,1
1630600,6
8963000,3
1770000,17
916100,1
8976600,1
929700,1
930200,4
938100,1
8985100,1
77300,29
1545200,20
8996100,23
8998300,7
7527800,1
2041700,32
7614900,12
3334500,2
263800,9
5450800,2
7354400,2
1159500,1
1174900,1
1229600,1
1235400,1
1287700,2
1281100,1
1291700,20
1139500,5
9105800,4
1316600,6
1343200,1
9118300,6
501100,3
3041800,1
9157800,1
1444700,2
9165900,1
9179500,1
3996600,2
1231300,138
9186400,1
1519300,1
1527400,2
9192500,3
1013300,12
3342200,8
1475000,1
9205100,3
9206900,1
2625100,3
9238700,2
9246600,1
9253800,1
9263100,3
9263600,5
9278500,1
1789800,1
1791300,1
1800300,1
9292000,2
9303200,4
1852100,29
9306400,1
1873200,2
9312900,1
1900100,13
141400,4
1936100,1
1944100,10
1955600,26
380300,7
9345500,1
9365500,2
9370800,1
9379700,1
9386100,1
9391600,1
9395700,1
2117700,1
9407700,2
2138600,1
9430200,1
2187700,1
4119100,1
9436200,1
930500,4
75700,2
9453500,1
3579800,37
9464500,3
9479600,2
2346100,2
645300,1
2359000,4
9512500,1
6115200,1
4523300,12
2445900,2
6554100,2
1656700,4
1602500,13
8784500,3
79600,150
127700,13
29600,13
8837900,19
1431800,3
237600,2
8842500,2
8847100,1
2884500,61
2247200,101
279000,1
8851300,54
300600,20
293900,4
409600,3
443600,10
63900,8
8890600,2
8897400,16
561900,15
2843300,2
8904700,34
8907800,2
634800,1
300,124
904200,22
2404900,1
1933600,1
204700,2
735400,3
1497800,4
8987200,1
9012400,1
1020800,4
3112100,2
1039500,2
4026800,2
669800,3
1084900,1
1237000,3
1346500,3
2137200,12
9055400,1
1151500,1
1299400,8
753600,14
9075200,1
9077300,1
9095000,7
9103300,6
1316000,1
9128600,1
9132200,1
6862900,2
1419000,19
9152500,5
9152600,2
9154100,8
9158100,1
9163700,14
592600,4
1492100,3
1437000,4
1552700,1
1553100,10
2645600,1
255900,4
9234900,1
4392800,2
9240500,3
2346400,10
1794600,1
1803600,1
9291500,1
1863400,1
9310400,11
1873500,13
9311700,2
9313900,2
9316900,2
9323400,2
9335900,2
840800,1
9346600,1
1979500,47
1986800,2
9366700,1
4673700,3
9368100,3
9377900,1
9385200,1
2084700,4
2093200,2
2110000,8
9428600,1
2186600,6
3284500,4
2247500,1
9444800,2
9452700,1
2265200,1
9458900,3
2276700,1
9470800,1
7034700,2
9480800,1
2326600,2
9486300,1
9495400,1
9507400,1
6754400,4
1856300,1
8156800,1
428000,2
9534400,1
6300,138
8785800,36
91700,78
68600,27
95200,6
100400,3
102300,11
117100,4
120900,14
8812200,2
291600,24
8817400,216
218400,4
2817200,7
4930900,1
247700,8
280200,3
533200,2
5599600,2
600900,1
8911200,1
3595600,22
654900,2
8933800,1
7674400,4
1013600,14
246700,7
929300,3
520500,1
1012200,10
9021700,9
1921600,1
4942600,12
1297100,4
7293200,1
1935200,6
1089200,1
5794200,1
1040700,178
1169700,1
916700,15
1170600,4
1175500,4
298900,13
1198300,1
1217500,1
9093900,15
9096900,1
9102500,12
1314400,43
1314300,69
9121400,2
1359500,4
3921700,14
121600,2
1434000,1
1455500,2
1494700,3
1517000,66
1525800,1
1538700,1
9193600,1
4564200,3
9196200,1
9199200,1
2997800,5
9207400,1
2946500,2
9225600,1
9238100,1
2327300,2
1713500,40
61800,147
1764300,6
1795000,1
9286500,1
1017900,13
687700,2
9303700,1
1850200,40
9311800,1
9331200,8
9336600,1
9342600,1
1966500,1
9351300,2
9354200,1
3836200,17
9361100,1
9365100,2
8302600,2
5172100,3
9405200,1
916000,5
9422300,1
2208100,5
9438900,1
9439700,4
493600,4
9444300,1
9448100,5
2255900,1
9465800,1
2284600,2
9479400,1
1249600,1
759000,2
9504300,1
2377400,2
2388700,1
735600,5
5380400,2
2338700,1
8764500,4
420700,29
16000,305
557500,13
41300,1
53300,1
8787900,7
39100,11
225500,24
8803200,1
102700,25
8813500,1
159400,1
2807400,2
240800,16
8856400,1
3026000,3
388200,6
440600,20
429100,243
96700,15
444100,36
446600,2
8889200,5
1222400,12
7678300,1
260400,9
606900,2
616700,1
1216400,357
634700,12
3225800,13
422200,12
8935500,1
1011900,3
8938300,2
8941800,2
728300,88
728900,3
8945900,1
742400,3
9700,13
901000,1
8970000,13
932700,15
8985500,1
287300,11
9003000,6
9011500,2
9014000,1
1955100,10
9028700,5
1279500,1
9036500,2
9049900,2
259100,3
2158500,11
8609000,1
368100,2
9075800,3
9081800,1
1219400,1
1234300,2
1234600,1
1237100,1
1237200,1
3176100,5
414600,3
968400,12
1366100,2
2715100,5
9140200,1
9141800,1
2123600,17
9143100,3
9147000,1
9151800,2
1440700,1
9164100,4
1451900,4
9174300,3
1470600,2
9177000,1
1484300,1
9180900,2
23900,103
9193900,1
1580400,1
1611200,2
9232800,5
1055100,3
1699900,4
2183500,2
1761900,3
1763200,1
9283400,3
2908000,5
1833500,5
9307000,1
9307400,5
9323800,2
2340400,27
9338700,1
1965800,1
9393300,5
2091500,1
2102300,5
9407300,1
1054200,3
9414900,33
9415300,2
2185600,2
2204200,1
9437200,2
1582300,15
9441600,1
9443200,1
9448400,7
9460300,7
7973700,2
2290200,2
6941400,2
6760200,9
9491900,1
7567700,6
4191800,1
9502300,1
1079600,1
9514200,6
2419700,1
1395300,1
6534500,22
8777700,4
729000,150
76200,2
81400,88
8799200,7
8801000,1
1471600,9
135900,33
154800,6
8824200,3
8839900,4
6930100,12
1517700,72
381500,1
419600,5
2252800,5
401400,9
422600,34
445500,35
8894400,1
562300,29
3984000,7
454500,559
8946500,20
642800,895
8439200,10
7110600,5
2124600,10
8973400,1
2794600,9
7798200,8
2520000,7
1036500,2
1044900,1
5801600,7
1568000,35
7339700,1
2813400,4
521300,1
9053700,1
704500,1
971900,1
4969200,19
1300700,5
1419800,8
1308900,9
1319300,1
1324500,9
9122900,2
3069200,5
1391900,2
1393900,6
1422600,1
9159200,1
9182100,3
1498800,3
1500900,2
1521300,8
1719000,1
1658500,1
1670200,2
9248900,2
9249900,1
1705400,3
652800,11
9260200,2
8501600,1
1773700,1
1797100,1
1800600,1
1829900,22
9296300,1
9297800,1
1685100,1
6794200,22
9318700,1
9324200,1
2136300,2
3054400,10
9344400,1
1977100,5
1977300,1
1977600,27
9356000,1
2073700,4
9399200,3
9409600,1
2130600,3
9418800,1
9434900,1
1953400,1
2252500,4
2290300,1
9475800,1
2315100,7
9497700,4
1043600,2
2362600,1
1235100,4
4410500,16
9516100,1
9529600,1
9535000,3
4643500,1
2275100,1
8766300,1
8766800,116
8770800,41
60600,853
37400,14
8784900,1
6581600,2
65400,1
8789700,2
8803100,1
112300,1
125500,45
153800,10
195200,7
8821000,1
8822200,40
780200,4
217500,80
8833700,1
233100,5
249100,62
5616100,30
1144600,15
288100,208
301600,1
949000,964
419800,27
1561600,8
5483400,18
50200,35
8888800,5
8889800,27
599700,1
914500,34
406600,12
653900,6
8934500,11
8937100,1
1879300,3
682800,1
1414000,6
732400,1
738800,9
740000,7
35000,1
4221100,7
990800,14
4459400,10
8996400,1
8997500,2
991300,1
2657400,9
1190500,24
1017300,23
8339300,9
3024700,2
634300,3
9037200,1
9042100,1
9046300,2
9048200,2
1513200,6
9068800,18
2962100,3
1186100,1
4882000,22
4250900,127
9115700,3
2886200,6
3592500,24
1360500,1
9146300,5
605900,24
645100,5
1449600,24
1457400,3
1458500,38
1532800,28
9189100,6
9194000,2
550400,18
9196700,1
1581400,4
7636600,7
1613400,5
1641700,3
1667200,1
1668300,1
9242400,5
79300,8
4139400,2
1310300,1
9272800,12
9275000,1
1800100,3
9285200,1
9298800,2
1060000,56
1849400,43
1851900,10
1919500,1
9322200,1
1939800,1
9330500,1
1954000,1
439500,3
1960100,11
887900,1
9354000,1
3370800,2
2007600,1
2008200,1
7288500,5
1236800,18
4690900,27
9376600,1
2073800,1
9388900,1
9395900,3
5792200,4
9420600,1
2185300,1
2562000,2
2133400,3
9436400,1
9467400,1
9468900,3
9472000,1
9489500,1
9511600,1
2386000,3
4940900,4
2430400,1
2291900,38
3773300,1
6802000,6
407200,93
8780300,1
57600,1
8789500,1
2686600,76
75900,27
96400,1
3572800,10
224100,38
